Record_ID,Department,Employee_ID,Transaction_Amount,Transaction_Date,Status
667,Finance,EMP1667,315221.13,2024-12-19,Pending
668,Audit,EMP1668,327578.93,2023-08-02,Pending
669,HR,EMP1669,442809.58,2023-08-07,Pending
670,HR,EMP1670,44759.79,2023-06-12,Approved
671,IT,EMP1671,374760.43,2023-03-21,Rejected
672,Operations,EMP1672,23653.36,2023-10-14,Rejected
673,Operations,EMP1673,487021.34,2024-06-07,Rejected
674,HR,EMP1674,66688.38,2024-01-21,Pending
675,Operations,EMP1675,150738.85,2024-10-20,Approved
676,IT,EMP1676,152535.13,2024-04-05,Rejected
677,Finance,EMP1677,317249.24,2023-03-04,Rejected
678,IT,EMP1678,425813.43,2023-02-27,Approved
679,IT,EMP1679,36995.55,2023-09-21,Rejected
680,Audit,EMP1680,199791.49,2024-09-28,Rejected
681,Sales,EMP1681,167903.32,2023-12-28,Rejected
682,Operations,EMP1682,1663.94,2024-12-04,Approved
683,Operations,EMP1683,202608.6,2023-12-18,Approved
684,Audit,EMP1684,494555.61,2023-01-24,Rejected
685,IT,EMP1685,22307.4,2024-08-18,Pending
686,Sales,EMP1686,289764.53,2023-12-29,Pending
687,Finance,EMP1687,200831.01,2023-04-03,Approved
688,Sales,EMP1688,157954.44,2023-12-14,Pending
689,HR,EMP1689,424237.26,2023-06-20,Rejected
690,Operations,EMP1690,138913.73,2023-12-17,Pending
691,HR,EMP1691,30423.14,2024-05-07,Pending
692,IT,EMP1692,356852.52,2023-05-05,Rejected
693,Operations,EMP1693,378353.97,2023-06-18,Pending
694,Operations,EMP1694,10982.82,2024-04-13,Pending
695,Finance,EMP1695,307313.25,2023-08-15,Rejected
696,Operations,EMP1696,444541.6,2024-10-29,Pending
697,IT,EMP1697,245809.54,2024-06-29,Approved
698,Audit,EMP1698,349807.59,2023-07-27,Rejected
699,Operations,EMP1699,129692.4,2023-01-03,Approved
700,Audit,EMP1700,290039.34,2024-01-31,Pending
701,Operations,EMP1701,276821.87,2023-03-06,Pending
702,Finance,EMP1702,254830.11,2023-09-25,Approved
703,Operations,EMP1703,215563.39,2024-06-07,Pending
704,Audit,EMP1704,162003.11,2024-09-11,Approved
705,Operations,EMP1705,413347.4,2024-07-26,Rejected
706,Audit,EMP1706,348791.75,2024-09-24,Approved
707,Finance,EMP1707,16497.64,2024-12-10,Pending
708,IT,EMP1708,411054.73,2023-01-08,Rejected
709,HR,EMP1709,67148.44,2024-11-07,Rejected
710,Operations,EMP1710,211296.67,2024-02-25,Pending
711,Operations,EMP1711,378698.67,2024-06-08,Approved
712,Operations,EMP1712,100417.68,2023-06-16,Approved
713,HR,EMP1713,147152.22,2024-04-30,Approved
714,Audit,EMP1714,420844.8,2024-05-29,Approved
715,Operations,EMP1715,495228.21,2023-01-20,Pending
716,Operations,EMP1716,21042.56,2024-12-04,Approved
717,Sales,EMP1717,221417.83,2024-12-07,Approved
718,Operations,EMP1718,148428.59,2024-04-23,Pending
719,Operations,EMP1719,321264.26,2024-02-15,Rejected
720,IT,EMP1720,248414.22,2023-12-04,Rejected
721,Audit,EMP1721,377849.67,2024-09-25,Pending
722,Sales,EMP1722,257464.45,2023-09-02,Approved
723,HR,EMP1723,266087.3,2024-01-05,Approved
724,IT,EMP1724,177966.95,2024-09-09,Pending
725,HR,EMP1725,25046.49,2023-04-01,Pending
726,Operations,EMP1726,491202.74,2023-11-25,Rejected
727,HR,EMP1727,246833.92,2024-10-20,Rejected
728,IT,EMP1728,215491.82,2023-05-06,Pending
729,Operations,EMP1729,372910.92,2024-10-17,Approved
730,Sales,EMP1730,116202.78,2023-08-29,Approved
731,Sales,EMP1731,339597.07,2024-11-26,Rejected
732,Operations,EMP1732,481697.22,2024-07-04,Rejected
733,Audit,EMP1733,76245.21,2024-01-03,Approved
734,Audit,EMP1734,84499.28,2023-10-27,Approved
735,IT,EMP1735,158993.5,2024-09-23,Rejected
736,Finance,EMP1736,299087.05,2023-02-21,Approved
737,Sales,EMP1737,84970.5,2024-11-01,Rejected
738,HR,EMP1738,24183.42,2024-06-10,Pending
739,Operations,EMP1739,410041.74,2024-05-01,Approved
740,Operations,EMP1740,476998.83,2023-01-18,Approved
741,IT,EMP1741,236067.11,2023-06-15,Approved
742,IT,EMP1742,373649.88,2023-07-08,Pending
743,Finance,EMP1743,499301.08,2023-10-16,Pending
744,Sales,EMP1744,67667.38,2024-07-17,Rejected
745,HR,EMP1745,446773.01,2024-10-29,Rejected
746,IT,EMP1746,498671.85,2023-10-26,Approved
747,HR,EMP1747,4118.79,2024-09-16,Pending
748,Sales,EMP1748,41857.5,2023-03-24,Rejected
749,IT,EMP1749,416946.37,2023-04-16,Approved
750,Finance,EMP1750,123283.33,2023-11-09,Rejected
751,Sales,EMP1751,243019.83,2024-10-24,Rejected
752,IT,EMP1752,227087.94,2023-11-12,Rejected
753,Operations,EMP1753,465017.58,2023-03-23,Approved
754,IT,EMP1754,55838.14,2023-11-16,Approved
755,IT,EMP1755,328216.8,2023-10-28,Pending
756,IT,EMP1756,374424.04,2023-07-29,Rejected
757,Audit,EMP1757,499332.64,2024-12-31,Rejected
758,HR,EMP1758,323058.51,2024-08-31,Rejected
759,Audit,EMP1759,304894.84,2023-10-09,Pending
760,HR,EMP1760,296921.16,2023-10-31,Rejected
761,Sales,EMP1761,69953.39,2024-12-05,Pending
762,Operations,EMP1762,307825.6,2023-11-08,Pending
763,Sales,EMP1763,273770.42,2024-06-08,Approved
764,Finance,EMP1764,391717.99,2023-11-07,Approved
765,Sales,EMP1765,171072.52,2024-03-19,Pending
766,Operations,EMP1766,251667.62,2023-01-01,Pending
767,Audit,EMP1767,490389.01,2023-11-09,Approved
768,Finance,EMP1768,287000.57,2024-03-11,Rejected
769,IT,EMP1769,8260.16,2023-09-05,Approved
770,HR,EMP1770,313852.46,2024-10-29,Approved
771,IT,EMP1771,114871.25,2024-10-01,Pending
772,HR,EMP1772,4826.61,2024-01-17,Approved
773,Audit,EMP1773,134122.47,2023-03-09,Pending
774,Operations,EMP1774,338194.03,2024-05-23,Rejected
775,HR,EMP1775,80832.4,2024-06-06,Approved
776,Finance,EMP1776,26133.03,2024-11-09,Approved
777,Audit,EMP1777,497773.43,2023-04-16,Pending
778,HR,EMP1778,113488.41,2024-01-13,Approved
779,HR,EMP1779,317043.55,2023-07-13,Pending
780,Finance,EMP1780,357492.1,2024-11-19,Pending
781,HR,EMP1781,166609.7,2023-04-09,Approved
782,Sales,EMP1782,164944.02,2024-11-15,Approved
783,Finance,EMP1783,345517.75,2024-09-17,Rejected
784,Finance,EMP1784,32063.55,2024-02-02,Pending
785,Audit,EMP1785,401336.12,2023-11-15,Pending
786,Finance,EMP1786,6380.16,2024-01-20,Pending
787,Sales,EMP1787,230137.38,2024-08-09,Pending
788,Finance,EMP1788,402595.94,2024-08-07,Pending
789,Audit,EMP1789,294697.18,2024-11-18,Approved
790,IT,EMP1790,215574.62,2023-05-07,Approved
791,HR,EMP1791,13413.56,2023-07-19,Pending
792,HR,EMP1792,304916.73,2024-12-14,Approved
793,Sales,EMP1793,100885.68,2024-07-08,Pending
794,Operations,EMP1794,325569.39,2024-09-05,Approved
795,Finance,EMP1795,21392.31,2024-09-30,Rejected
796,Operations,EMP1796,229430.63,2024-09-21,Approved
797,Sales,EMP1797,328965.53,2024-07-27,Rejected
798,Finance,EMP1798,201931.14,2023-01-01,Rejected
799,IT,EMP1799,34901.74,2023-08-24,Pending
800,HR,EMP1800,130494.2,2024-07-04,Approved
801,Finance,EMP1801,466736.19,2024-12-01,Pending
802,Operations,EMP1802,189369.38,2024-05-08,Approved
803,HR,EMP1803,168815.96,2023-08-19,Approved
804,Operations,EMP1804,470872.89,2024-09-05,Rejected
805,Operations,EMP1805,237679.86,2024-01-25,Approved
806,Sales,EMP1806,376289.99,2023-10-05,Approved
807,Finance,EMP1807,121890.76,2023-10-15,Approved
808,Audit,EMP1808,6021.93,2023-12-20,Pending
809,Audit,EMP1809,243125.21,2024-05-14,Pending
810,Finance,EMP1810,244612.38,2024-09-30,Rejected
811,Operations,EMP1811,380401.3,2023-02-21,Rejected
812,HR,EMP1812,55215.41,2023-12-07,Rejected
813,HR,EMP1813,223842.66,2024-07-19,Approved
814,HR,EMP1814,131127.15,2023-02-28,Pending
815,Finance,EMP1815,125021.17,2023-11-16,Rejected
816,Finance,EMP1816,332521.01,2024-08-09,Pending
817,Sales,EMP1817,390023.47,2023-02-05,Approved
818,HR,EMP1818,93916.43,2024-02-25,Approved
819,IT,EMP1819,215473.83,2024-04-18,Pending
820,Operations,EMP1820,86683.81,2023-12-28,Approved
821,IT,EMP1821,88297.09,2023-02-09,Rejected
822,IT,EMP1822,205533.14,2023-06-04,Approved
823,Finance,EMP1823,360348.43,2024-01-15,Approved
824,Operations,EMP1824,496558.23,2023-12-08,Pending
825,Sales,EMP1825,185407.99,2024-08-28,Rejected
826,Operations,EMP1826,392353.52,2024-10-25,Rejected
827,Finance,EMP1827,101715.74,2023-10-15,Approved
828,Finance,EMP1828,126586.51,2024-06-12,Pending
829,Finance,EMP1829,6196.32,2024-08-13,Approved
830,Audit,EMP1830,292591.41,2023-08-31,Rejected
831,Operations,EMP1831,269125.91,2024-05-13,Rejected
832,HR,EMP1832,23118.96,2024-01-18,Rejected
833,Audit,EMP1833,327478.47,2024-02-15,Pending
834,Audit,EMP1834,162044.12,2024-03-28,Rejected
835,Sales,EMP1835,40465.1,2024-06-06,Approved
836,Audit,EMP1836,17105.86,2024-02-12,Pending
837,Finance,EMP1837,252547.01,2024-10-03,Approved
838,IT,EMP1838,18904.2,2023-01-04,Approved
839,Audit,EMP1839,381653.86,2023-11-02,Approved
840,HR,EMP1840,260908.37,2024-08-24,Rejected
841,HR,EMP1841,495602.94,2024-05-13,Approved
842,Operations,EMP1842,22429.85,2023-01-11,Approved
843,Audit,EMP1843,478591.77,2024-09-19,Approved
844,Audit,EMP1844,255061.65,2024-02-06,Rejected
845,Sales,EMP1845,72626.82,2024-12-16,Approved
846,Sales,EMP1846,499368.31,2023-02-04,Pending
847,Audit,EMP1847,279176.75,2024-07-10,Approved
848,Sales,EMP1848,291244.82,2023-10-21,Approved
849,Sales,EMP1849,35906.43,2024-01-14,Approved
850,Audit,EMP1850,157958.17,2024-09-03,Rejected
851,Finance,EMP1851,390924.62,2023-10-12,Pending
852,HR,EMP1852,246661.99,2023-02-25,Rejected
853,HR,EMP1853,99112.79,2024-08-15,Pending
854,IT,EMP1854,392735.29,2023-10-07,Approved
855,Operations,EMP1855,114097.9,2023-12-01,Rejected
856,Finance,EMP1856,366555.83,2024-05-23,Pending
857,Operations,EMP1857,374015.02,2023-10-08,Pending
858,Sales,EMP1858,427067.29,2023-01-29,Rejected
859,IT,EMP1859,301176.02,2023-05-07,Rejected
860,Audit,EMP1860,429337.18,2023-07-03,Pending
861,IT,EMP1861,301781.49,2024-10-09,Pending
862,HR,EMP1862,336572.26,2023-08-09,Pending
863,HR,EMP1863,341840.6,2024-05-12,Pending
864,Operations,EMP1864,17824.5,2023-02-17,Rejected
865,Sales,EMP1865,341146.24,2024-09-29,Rejected
866,HR,EMP1866,165708.2,2023-03-11,Approved
867,Audit,EMP1867,49029.24,2023-12-12,Pending
868,Sales,EMP1868,489103.98,2024-06-25,Approved
869,Operations,EMP1869,429801.21,2023-03-17,Pending
870,Audit,EMP1870,124525.69,2024-08-18,Rejected
871,Finance,EMP1871,442903.82,2024-09-29,Rejected
872,HR,EMP1872,290777.69,2023-02-09,Pending
873,Operations,EMP1873,158172.18,2023-11-02,Pending
874,Finance,EMP1874,236889.87,2023-02-17,Pending
875,HR,EMP1875,271811.8,2023-12-05,Approved
876,Finance,EMP1876,14544.01,2023-03-23,Rejected
877,HR,EMP1877,80446.15,2024-02-11,Rejected
878,Operations,EMP1878,212252.1,2024-07-15,Approved
879,Audit,EMP1879,475138.55,2024-07-25,Approved
880,IT,EMP1880,6068.68,2024-03-03,Rejected
881,IT,EMP1881,401937.51,2023-01-02,Approved
882,Operations,EMP1882,43397.81,2023-07-31,Approved
883,Operations,EMP1883,261736.07,2024-02-24,Rejected
884,Operations,EMP1884,336017.19,2024-04-29,Pending
885,Audit,EMP1885,252196.21,2023-10-08,Approved
886,Finance,EMP1886,96765.94,2024-12-08,Pending
887,HR,EMP1887,480805.95,2024-12-05,Rejected
888,Operations,EMP1888,393470.33,2023-07-03,Pending
889,Finance,EMP1889,28903.84,2023-11-15,Approved
890,Finance,EMP1890,130232.44,2024-04-14,Rejected
891,HR,EMP1891,495677.24,2024-02-22,Pending
892,Audit,EMP1892,32785.68,2023-05-30,Approved
893,Audit,EMP1893,387204.54,2023-04-07,Rejected
894,Operations,EMP1894,73419.5,2024-04-20,Approved
895,Audit,EMP1895,163487.87,2023-11-08,Pending
896,HR,EMP1896,149957.1,2024-12-21,Approved
897,IT,EMP1897,280778.1,2023-02-18,Approved
898,Audit,EMP1898,381014.68,2023-12-02,Rejected
899,IT,EMP1899,179948.8,2023-08-08,Approved
900,HR,EMP1900,131101.28,2023-03-31,Rejected
901,Audit,EMP1901,14723.77,2023-12-06,Pending
902,Audit,EMP1902,12660.73,2024-06-30,Approved
903,Sales,EMP1903,376786.57,2023-05-31,Rejected
904,Operations,EMP1904,207577.74,2024-05-01,Rejected
905,Sales,EMP1905,120823.92,2024-11-16,Rejected
906,IT,EMP1906,349418.65,2023-02-28,Pending
907,HR,EMP1907,61934.54,2024-03-19,Pending
908,Sales,EMP1908,307909.92,2024-04-02,Pending
909,Finance,EMP1909,16507.97,2024-07-28,Approved
910,IT,EMP1910,14406.11,2024-03-29,Approved
911,Audit,EMP1911,216959.19,2023-03-25,Pending
912,Operations,EMP1912,376897.71,2024-07-12,Pending
913,Sales,EMP1913,363409.45,2023-03-10,Approved
914,IT,EMP1914,255753.13,2023-01-03,Rejected
915,Operations,EMP1915,413606.19,2023-04-08,Approved
916,Audit,EMP1916,121373.12,2024-12-17,Rejected
917,Operations,EMP1917,176398.51,2023-12-03,Pending
918,Finance,EMP1918,244647.1,2023-12-21,Approved
919,Finance,EMP1919,414254.21,2024-01-25,Pending
920,Audit,EMP1920,416840.71,2024-08-07,Approved
921,IT,EMP1921,388898.95,2024-04-05,Approved
922,Audit,EMP1922,17176.43,2023-09-28,Pending
923,HR,EMP1923,408350.09,2024-10-23,Pending
924,Finance,EMP1924,98689.25,2024-03-31,Rejected
925,Finance,EMP1925,316401.37,2023-04-13,Pending
926,Operations,EMP1926,272320.49,2024-12-06,Pending
927,HR,EMP1927,106472.1,2023-07-09,Rejected
928,IT,EMP1928,322163.34,2023-08-27,Approved
929,Finance,EMP1929,289144.54,2023-01-25,Rejected
930,IT,EMP1930,395204.58,2024-05-20,Rejected
931,Audit,EMP1931,164472.83,2024-02-23,Rejected
932,Finance,EMP1932,55511.95,2023-07-16,Approved
933,Sales,EMP1933,89746.32,2024-03-06,Pending
934,Finance,EMP1934,324414.04,2024-03-29,Pending
935,HR,EMP1935,81591.25,2023-05-14,Approved
936,IT,EMP1936,35867.64,2023-09-19,Pending
937,Audit,EMP1937,353890.17,2023-07-21,Pending
938,Operations,EMP1938,332955.7,2023-05-28,Rejected
939,Audit,EMP1939,253522.19,2024-06-08,Rejected
940,Audit,EMP1940,315094.07,2023-04-26,Pending
941,IT,EMP1941,484073.2,2024-02-12,Approved
942,IT,EMP1942,312803.71,2023-05-11,Approved
943,IT,EMP1943,149796.53,2023-09-22,Rejected
944,Audit,EMP1944,331706.9,2024-06-21,Pending
945,Finance,EMP1945,86398.21,2024-05-06,Rejected
946,HR,EMP1946,453893.76,2024-09-09,Rejected
947,Finance,EMP1947,51724.7,2024-10-27,Rejected
948,Sales,EMP1948,198667.13,2023-11-26,Rejected
949,Operations,EMP1949,456681.17,2023-10-10,Approved
950,Operations,EMP1950,25098.82,2024-07-20,Approved
951,IT,EMP1951,87628.89,2024-12-05,Pending
952,Operations,EMP1952,284670.72,2024-08-31,Rejected
953,IT,EMP1953,239774.05,2024-01-24,Approved
954,HR,EMP1954,49054.43,2024-12-29,Rejected
955,Audit,EMP1955,304214.53,2024-04-02,Approved
956,Operations,EMP1956,453702.19,2023-10-19,Pending
957,Operations,EMP1957,449001.02,2023-07-09,Pending
958,HR,EMP1958,483918.62,2024-06-30,Approved
959,HR,EMP1959,95104.58,2023-09-14,Approved
960,Finance,EMP1960,235566.14,2023-06-01,Approved
961,Sales,EMP1961,219860.72,2023-08-24,Approved
962,Audit,EMP1962,440052.59,2023-07-21,Approved
963,Audit,EMP1963,246442.26,2024-04-22,Approved
964,Finance,EMP1964,469671.89,2024-11-07,Rejected
965,Audit,EMP1965,369095.91,2023-10-03,Rejected
966,Operations,EMP1966,401065.32,2024-06-22,Pending
967,Sales,EMP1967,440385.69,2023-05-23,Pending
968,Operations,EMP1968,194664.28,2024-11-07,Pending
969,Sales,EMP1969,252669.32,2024-11-28,Rejected
970,Finance,EMP1970,347549.78,2023-06-08,Approved
971,Finance,EMP1971,117665.93,2024-11-29,Pending
972,IT,EMP1972,394878.25,2023-02-19,Pending
973,IT,EMP1973,381163.03,2024-06-04,Approved
974,Sales,EMP1974,75685.77,2023-04-22,Approved
975,IT,EMP1975,151911.89,2023-12-23,Rejected
976,HR,EMP1976,338729.02,2023-02-27,Approved
977,Operations,EMP1977,474281.37,2023-02-23,Rejected
978,Sales,EMP1978,192012.99,2024-12-03,Approved
979,HR,EMP1979,165256.48,2024-09-22,Rejected
980,IT,EMP1980,414350.41,2024-07-02,Approved
981,IT,EMP1981,193611.84,2024-07-20,Rejected
982,Audit,EMP1982,171872.01,2024-06-13,Pending
983,Operations,EMP1983,200285.9,2023-09-30,Pending
984,Sales,EMP1984,247994.51,2023-04-13,Approved
985,IT,EMP1985,475148.37,2023-12-05,Rejected
986,Audit,EMP1986,420328.0,2024-06-08,Pending
987,Operations,EMP1987,407708.12,2023-10-19,Pending
988,Operations,EMP1988,115357.22,2024-10-02,Pending
989,Sales,EMP1989,291336.92,2023-05-08,Approved
990,IT,EMP1990,349264.7,2024-07-20,Rejected
991,Operations,EMP1991,53879.83,2024-07-19,Approved
992,HR,EMP1992,481184.51,2023-06-22,Rejected
993,HR,EMP1993,138128.41,2024-03-31,Rejected
994,Operations,EMP1994,237607.15,2023-09-15,Approved
995,Sales,EMP1995,337760.0,2023-02-10,Rejected
996,Audit,EMP1996,41336.8,2023-06-29,Rejected
997,Operations,EMP1997,51826.15,2024-03-15,Rejected
998,Audit,EMP1998,390743.53,2023-11-30,Approved
999,HR,EMP1999,484237.35,2024-12-04,Approved
1000,IT,EMP2000,325766.04,2023-05-21,Pending
